"company","date","open","close","high","low","volume","industry","total_esg_risk_score","environment_risk_score","governance_risk_score","social_risk_score","esg_risk_level","esg_risk_score_2024","predicted_future_esg_score","controversy_level"
"Tata Steel Ltd.","2025-07-18","160.10000610351563","162.3699951171875","162.75","160.10000610351563","30728478","Metals & Mining","30.7","11.4","6.5","12.8","High","30.7","27.06296667","Significant Controversy Level"
"Tata Steel Ltd.","2025-07-21","162.5","163.02000427246094","165.60000610351563","162.49000549316406","29812899","Metals & Mining","30.7","11.4","6.5","12.8","High","30.7","27.06296667","Significant Controversy Level"
"Tata Steel Ltd.","2025-07-22","163.30000305175781","163.03999328613281","164.41000366210938","162.72999572753906","13615524","Metals & Mining","30.7","11.4","6.5","12.8","High","30.7","27.06296667","Significant Controversy Level"
"Tata Steel Ltd.","2025-07-23","163.25","162.77000427246094","164.13999938964844","161.8800048828125","14287149","Metals & Mining","30.7","11.4","6.5","12.8","High","30.7","27.06296667","Significant Controversy Level"
"Tata Steel Ltd.","2025-07-24","163","163.47999572753906","164.75","162.80999755859375","14377270","Metals & Mining","30.7","11.4","6.5","12.8","High","30.7","27.06296667","Significant Controversy Level"
"Tata Steel Ltd.","2025-07-25","163.5","161.42999267578125","163.58999633789063","161.05000305175781","12443495","Metals & Mining","30.7","11.4","6.5","12.8","High","30.7","27.06296667","Significant Controversy Level"
"Tata Steel Ltd.","2025-07-28","161.22999572753906","159.67999267578125","162.28999328613281","159.08999633789063","19296285","Metals & Mining","30.7","11.4","6.5","12.8","High","30.7","27.06296667","Significant Controversy Level"
"Tata Steel Ltd.","2025-07-29","158.19999694824219","161.69000244140625","162.44999694824219","158.19999694824219","15262937","Metals & Mining","30.7","11.4","6.5","12.8","High","30.7","27.06296667","Significant Controversy Level"
"Tata Steel Ltd.","2025-07-30","161.69000244140625","161.36000061035156","162.78999328613281","161.05000305175781","16083106","Metals & Mining","30.7","11.4","6.5","12.8","High","30.7","27.06296667","Significant Controversy Level"
"Tata Steel Ltd.","2025-07-31","161","157.94000244140625","162.1300048828125","156.55999755859375","26213891","Metals & Mining","30.7","11.4","6.5","12.8","High","30.7","27.06296667","Significant Controversy Level"
"Tata Steel Ltd.","2025-08-01","157.92999267578125","153.00999450683594","157.92999267578125","152.50999450683594","23927359","Metals & Mining","30.7","11.4","6.5","12.8","High","30.7","27.06296667","Significant Controversy Level"
"Tata Steel Ltd.","2025-08-04","153.5","159.55999755859375","159.91999816894531","153.5","30064719","Metals & Mining","30.7","11.4","6.5","12.8","High","30.7","27.06296667","Significant Controversy Level"
"Tata Steel Ltd.","2025-08-05","159.55999755859375","159.6199951171875","160.13999938964844","158.27999877929688","14441034","Metals & Mining","30.7","11.4","6.5","12.8","High","30.7","27.06296667","Significant Controversy Level"
"Tata Steel Ltd.","2025-08-06","159.6199951171875","158.66000366210938","159.80000305175781","157.80000305175781","13438851","Metals & Mining","30.7","11.4","6.5","12.8","High","30.7","27.06296667","Significant Controversy Level"
"Tata Steel Ltd.","2025-08-07","157.14999389648438","159.66999816894531","160","156.25999450683594","23147841","Metals & Mining","30.7","11.4","6.5","12.8","High","30.7","27.06296667","Significant Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-07","3406.7386634566969","3400.160888671875","3414.5123309346973","3396.8720012794643","1639174","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-08","3393.4835506829049","3394.679443359375","3413.4159063403672","3381.922687075622","2325242","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-09","3398.4665612557537","3372.355224609375","3402.4530322953497","3355.6119975800948","2034938","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-10","3368.5680437680185","3370.561279296875","3387.5037812921582","3344.6492174217365","3035012","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-11","3288.7388581139721","3254.95361328125","3323.7202389139525","3250.0702835695188","7635550","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-14","3254.9536470679677","3211.800048828125","3260.9333537067942","3189.1768740408747","3924009","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-15","3195.1565970327038","3241.300048828125","3248.3758890646859","3195.1565970327038","2590889","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-16","3227","3233.10009765625","3244.89990234375","3220.60009765625","2540733","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-17","3224.10009765625","3209.199951171875","3242","3204.10009765625","2947640","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-18","3225","3189.89990234375","3228.800048828125","3187","3432645","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-21","3190","3158.199951171875","3197.60009765625","3152","3844346","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-22","3159.60009765625","3159.60009765625","3180.10009765625","3154.60009765625","3198036","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-23","3159.60009765625","3179.10009765625","3182","3157.60009765625","1922875","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-24","3165.10009765625","3148","3173.699951171875","3140","2934778","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-25","3140","3135.800048828125","3156.89990234375","3125.60009765625","2568917","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-28","3110","3079.300048828125","3118","3069.89990234375","3374473","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-29","3060","3056","3074","3041.199951171875","4785312","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-30","3060","3053.60009765625","3069","3047.199951171875","2880121","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-07-31","3041.699951171875","3036.800048828125","3059.800048828125","3015","2968371","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-08-01","3029.89990234375","3003","3036.800048828125","3000","2053847","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-08-04","3009.10009765625","3074.39990234375","3079.39990234375","2991.60009765625","2519252","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-08-05","3074.39990234375","3063.89990234375","3077.5","3042","1927996","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-08-06","3063","3032.300048828125","3066.800048828125","3026","1487081","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tata Consultancy Services Ltd.","2025-08-07","3016","3047","3051.60009765625","3010.89990234375","2542700","Information Technology","11.4","0.7","6","4.8","Low","11.4","12.607","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-07","1647.9000244140625","1623.9000244140625","1647.9000244140625","1615.5","1550115","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-08","1623","1635.4000244140625","1643.800048828125","1619","1318755","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-09","1634.800048828125","1614.800048828125","1636.4000244140625","1612","1173847","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-10","1614.800048828125","1600.0999755859375","1617.4000244140625","1590.0999755859375","1631315","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-11","1580","1602.5","1607","1577.800048828125","2559235","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-14","1598","1576.699951171875","1598","1564.0999755859375","2068336","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-15","1554.5999755859375","1579","1594.9000244140625","1553","2574760","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-16","1580","1607.9000244140625","1611","1577.300048828125","2207039","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-17","1583.4000244140625","1563.699951171875","1603.9000244140625","1560.9000244140625","7617296","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-18","1573","1548.9000244140625","1574","1538","3619191","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-21","1551","1543.800048828125","1553.4000244140625","1531.300048828125","988104","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-22","1550","1547.199951171875","1552.800048828125","1541.199951171875","1404790","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-23","1551","1546.5999755859375","1552.9000244140625","1534.5","2887100","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-24","1554","1498.5999755859375","1554","1495.5","2207437","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-25","1490.0999755859375","1461.9000244140625","1501.300048828125","1455.699951171875","1179664","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-28","1462","1450.5999755859375","1466","1445.0999755859375","1070496","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-29","1450.5999755859375","1453.800048828125","1459.0999755859375","1436.4000244140625","1458817","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-30","1451.300048828125","1463.199951171875","1466.0999755859375","1448.5999755859375","1299448","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-07-31","1450","1463.699951171875","1473.300048828125","1447.199951171875","1382994","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-08-01","1456.5999755859375","1438.800048828125","1459.800048828125","1432.4000244140625","1620011","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-08-04","1435","1475","1477","1419.0999755859375","1581473","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-08-05","1470.0999755859375","1485.4000244140625","1487.800048828125","1461.199951171875","2929677","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-08-06","1480.0999755859375","1459","1481.5","1453.300048828125","1039973","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Tech Mahindra Ltd.","2025-08-07","1455","1482","1492","1450","1587075","Information Technology","11.6","0.5","5.2","5.9","Low","11.6","12.825","Low Controversy Level"
"Titan Company Ltd.","2025-07-07","3664.47179593491","3655.10009765625","3684.9102864305337","3636.9545113678096","829472","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-08","3581.800048828125","3441.300048828125","3581.800048828125","3435","3952270","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-09","3441.300048828125","3432.10009765625","3461.5","3420.60009765625","1868271","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-10","3432.10009765625","3419.800048828125","3445","3414","496586","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-11","3408","3361.60009765625","3422.199951171875","3357","856956","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-14","3372","3404.699951171875","3410","3344","755781","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-15","3418","3415","3422","3387.699951171875","686088","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-16","3417","3417.300048828125","3422.199951171875","3388.5","669532","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-17","3418.39990234375","3433.300048828125","3448","3416.5","559482","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-18","3444","3402.89990234375","3444","3392","293360","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-21","3391","3433","3439.10009765625","3365.199951171875","561799","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-22","3450","3472.39990234375","3490","3430.300048828125","1752275","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-23","3472.39990234375","3471.39990234375","3481.89990234375","3444","584590","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-24","3467.39990234375","3484.39990234375","3489.800048828125","3458","630718","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-25","3476.39990234375","3462.800048828125","3480","3447","624410","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-28","3453","3393","3462.60009765625","3382","603916","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-29","3390","3379.199951171875","3397","3355.60009765625","511042","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-30","3380","3376.5","3393.5","3345.300048828125","443735","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-07-31","3340","3347.300048828125","3364.5","3315.5","553157","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-08-01","3340","3316","3347.300048828125","3307","422977","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-08-04","3315","3356.300048828125","3365","3308.10009765625","450434","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-08-05","3356.300048828125","3418.199951171875","3443","3348","837335","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-08-06","3437","3417.699951171875","3462.39990234375","3400","635456","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"Titan Company Ltd.","2025-08-07","3380","3415.699951171875","3437","3377.699951171875","509548","Consumer Durables","16","1.4","6.2","8.4","Low","16","17.00341667","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-07","12397.416067043843","12267.2412109375","12421.264895643479","12228.486864463091","149939","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-08","12267.241208975744","12366.611328125","12416.296387699629","12227.493161316041","219226","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-09","12331.832411240248","12482.875","12500.761622353128","12298.046569017672","379924","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-10","12439.15146487496","12437.1640625","12587.212941809485","12403.378222125679","269323","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-11","12437.164600840335","12416.296875","12557.402449729891","12373.567722088836","240034","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-14","12416.296337562919","12437.1640625","12499.767237311242","12351.705760376717","278918","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-15","12465.982083101078","12423.2529296875","12465.982083101078","12346.737934039927","154124","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-16","12425.240286602626","12374.5615234375","12436.171000226477","12319.907955318247","156311","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-17","12386.485838085233","12416.296875","12468.963040216086","12353.693697478991","166142","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-18","12441.139747984676","12419.2783203125","12478.900395782075","12362.637348616403","98339","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-21","12480.88735265763","12497.7802734375","12633.917340898814","12296.058925301393","512521","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-22","12569.326519851857","12373.5673828125","12619.01158001413","12217.556293902962","533617","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-23","12381.516994965952","12294.0712890625","12436.170561155608","12280.159472214224","189617","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-24","12294.071684005201","12226.5","12320.901617360209","12152.966108582574","180080","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-25","12245","12250","12345","12193","290381","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-28","12274","12240","12368","12210","214107","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-29","12200","12221","12262","12122","208446","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-30","12205","12268","12381","12201","185681","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-07-31","12201","12249","12329","12155","150379","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-08-01","12181","12113","12289","12075","212570","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-08-04","12158","12257","12290","12132","207875","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-08-05","12330","12298","12378","12262","267535","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-08-06","12298","12226","12390","12208","192086","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"UltraTech Cement Ltd.","2025-08-07","12204","12273","12309","12125","201829","Construction Materials","32.9","16.6","10","6.3","High","32.9","30.15695833","Moderate Controversy Level"
"Wipro Ltd.","2025-07-07","264.84067308909005","262.58505249023438","265.33102799570111","262.14372110272905","4849218","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-08","262.63407563771915","264.44839477539063","265.08585016730541","262.19277417972665","5519016","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-09","262.83024818609573","262.63409423828125","264.20323603412561","259.7410180458059","11564433","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-10","262.38890841423341","259.9371337890625","262.38890841423341","258.07379105971052","6911031","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-11","255.96526554783838","253.31733703613281","256.99499889745232","252.77795860136149","13109857","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-14","253.31733708256158","249.34547424316406","254.54322436989276","246.79562269973741","10388421","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-15","249.1003001606619","252.43470764160156","254.83745872888019","247.92345134176819","8750149","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-16","252.43470272113854","257.73052978515625","258.90739354555518","251.11073847291195","12179338","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-17","258.76030512361547","255.572998046875","259.25066005849862","253.02314639970461","7484171","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-18","263.41867185952486","261.80050659179688","266.65500239498084","260.476542307696","30319126","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-21","261.80051093130925","255.32781982421875","261.99663494734835","254.2000094631014","12190000","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-22","256.65177304254968","254.69035339355469","257.09307450624033","253.75866708872661","6724044","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-23","255.22973362496651","256.3575439453125","256.70079837208448","253.1702369932236","6510321","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-24","256.94598965700624","256.79888916015625","258.31897750908996","255.2297473596789","8139900","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-25","256.74983394529335","254.20001220703125","256.99501141465629","251.11075214994622","8427780","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-28","254","250.05000305175781","254","249","8998911","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
"Wipro Ltd.","2025-07-29","249.19999694824219","251.80000305175781","252.69999694824219","247.25","12923128","Information Technology","13.2","1.2","5.9","6","Low","13.2","16.92086667","Moderate Controversy Level"
